time,steps
2024-06-24 09:52:04,6
2024-06-24 10:22:04,25
2024-06-24 10:52:04,60
2024-06-24 11:22:04,45
2024-06-24 11:52:04,2
2024-06-24 12:22:04,22
2024-06-24 12:52:04,24
2024-06-24 13:22:04,18
2024-06-24 13:52:04,97
2024-06-24 14:22:04,5
2024-06-24 14:52:04,52
2024-06-24 15:22:04,100
2024-06-24 15:52:04,14
2024-06-24 16:22:04,49
2024-06-24 16:52:04,95
2024-06-24 17:22:04,100
2024-06-24 17:52:04,46
2024-06-24 18:22:04,10
2024-06-24 18:52:04,93
2024-06-24 19:22:04,55
2024-06-24 19:52:04,75
2024-06-24 20:22:04,19
2024-06-24 20:52:04,43
2024-06-24 21:22:04,39
2024-06-24 21:52:04,19
2024-06-24 22:22:04,24
2024-06-24 22:52:04,96
2024-06-24 23:22:04,38
2024-06-24 23:52:04,33
2024-06-25 00:22:04,96
2024-06-25 00:52:04,42
2024-06-25 01:22:04,69
2024-06-25 01:52:04,81
2024-06-25 02:22:04,15
2024-06-25 02:52:04,57
2024-06-25 03:22:04,38
2024-06-25 03:52:04,13
2024-06-25 04:22:04,53
2024-06-25 04:52:04,16
2024-06-25 05:22:04,47
2024-06-25 05:52:04,65
2024-06-25 06:22:04,38
2024-06-25 06:52:04,99
2024-06-25 07:22:04,10
2024-06-25 07:52:04,93
2024-06-25 08:22:04,6
2024-06-25 08:52:04,97
2024-06-25 09:22:04,31
2024-06-25 09:52:04,3
2024-06-25 10:22:04,70
2024-06-25 10:52:04,9
2024-06-25 11:22:04,25
2024-06-25 11:52:04,33
2024-06-25 12:22:04,5
2024-06-25 12:52:04,34
2024-06-25 13:22:04,31
2024-06-25 13:52:04,29
2024-06-25 14:22:04,97
2024-06-25 14:52:04,27
2024-06-25 15:22:04,63
2024-06-25 15:52:04,38
2024-06-25 16:22:04,80
2024-06-25 16:52:04,79
2024-06-25 17:22:04,32
2024-06-25 17:52:04,36
2024-06-25 18:22:04,73
2024-06-25 18:52:04,46
2024-06-25 19:22:04,13
2024-06-25 19:52:04,58
2024-06-25 20:22:04,28
2024-06-25 20:52:04,35
2024-06-25 21:22:04,33
2024-06-25 21:52:04,97
2024-06-25 22:22:04,73
2024-06-25 22:52:04,35
2024-06-25 23:22:04,53
2024-06-25 23:52:04,79
2024-06-26 00:22:04,91
2024-06-26 00:52:04,13
2024-06-26 01:22:04,71
2024-06-26 01:52:04,63
2024-06-26 02:22:04,50
2024-06-26 02:52:04,71
2024-06-26 03:22:04,68
2024-06-26 03:52:04,13
2024-06-26 04:22:04,85
2024-06-26 04:52:04,24
2024-06-26 05:22:04,40
2024-06-26 05:52:04,23
2024-06-26 06:22:04,42
2024-06-26 06:52:04,31
2024-06-26 07:22:04,57
2024-06-26 07:52:04,17
2024-06-26 08:22:04,94
2024-06-26 08:52:04,83
2024-06-26 09:22:04,62
2024-06-26 09:52:04,7
2024-06-26 10:22:04,46
2024-06-26 10:52:04,15
2024-06-26 11:22:04,22
2024-06-26 11:52:04,39
2024-06-26 12:22:04,92
2024-06-26 12:52:04,63
2024-06-26 13:22:04,24
2024-06-26 13:52:04,93
2024-06-26 14:22:04,13
2024-06-26 14:52:04,63
2024-06-26 15:22:04,42
2024-06-26 15:52:04,48
2024-06-26 16:22:04,90
2024-06-26 16:52:04,89
2024-06-26 17:22:04,49
2024-06-26 17:52:04,95
2024-06-26 18:22:04,30
2024-06-26 18:52:04,97
2024-06-26 19:22:04,47
2024-06-26 19:52:04,99
2024-06-26 20:22:04,48
2024-06-26 20:52:04,9
2024-06-26 21:22:04,64
2024-06-26 21:52:04,99
2024-06-26 22:22:04,100
2024-06-26 22:52:04,14
2024-06-26 23:22:04,6
2024-06-26 23:52:04,62
2024-06-27 00:22:04,60
2024-06-27 00:52:04,41
2024-06-27 01:22:04,22
2024-06-27 01:52:04,80
2024-06-27 02:22:04,66
2024-06-27 02:52:04,11
2024-06-27 03:22:04,19
2024-06-27 03:52:04,37
2024-06-27 04:22:04,42
2024-06-27 04:52:04,1
2024-06-27 05:22:04,80
2024-06-27 05:52:04,46
2024-06-27 06:22:04,61
2024-06-27 06:52:04,56
2024-06-27 07:22:04,2
2024-06-27 07:52:04,0
2024-06-27 08:22:04,21
2024-06-27 08:52:04,20
2024-06-27 09:22:04,37
2024-06-27 09:52:04,80
2024-06-27 10:22:04,44
2024-06-27 10:52:04,63
2024-06-27 11:22:04,32
2024-06-27 11:52:04,71
2024-06-27 12:22:04,24
2024-06-27 12:52:04,83
2024-06-27 13:22:04,85
2024-06-27 13:52:04,41
2024-06-27 14:22:04,55
2024-06-27 14:52:04,81
2024-06-27 15:22:04,94
2024-06-27 15:52:04,39
2024-06-27 16:22:04,33
2024-06-27 16:52:04,25
2024-06-27 17:22:04,15
2024-06-27 17:52:04,53
2024-06-27 18:22:04,78
2024-06-27 18:52:04,79
2024-06-27 19:22:04,61
2024-06-27 19:52:04,87
2024-06-27 20:22:04,18
2024-06-27 20:52:04,98
2024-06-27 21:22:04,2
2024-06-27 21:52:04,60
2024-06-27 22:22:04,32
2024-06-27 22:52:04,16
2024-06-27 23:22:04,65
2024-06-27 23:52:04,15
2024-06-28 00:22:04,79
2024-06-28 00:52:04,36
2024-06-28 01:22:04,43
2024-06-28 01:52:04,35
2024-06-28 02:22:04,41
2024-06-28 02:52:04,41
2024-06-28 03:22:04,95
2024-06-28 03:52:04,44
2024-06-28 04:22:04,30
2024-06-28 04:52:04,63
2024-06-28 05:22:04,71
2024-06-28 05:52:04,86
2024-06-28 06:22:04,39
2024-06-28 06:52:04,3
2024-06-28 07:22:04,20
2024-06-28 07:52:04,62
2024-06-28 08:22:04,45
2024-06-28 08:52:04,43
2024-06-28 09:22:04,85
2024-06-28 09:52:04,37
2024-06-28 10:22:04,51
2024-06-28 10:52:04,8
2024-06-28 11:22:04,46
2024-06-28 11:52:04,71
2024-06-28 12:22:04,16
2024-06-28 12:52:04,32
2024-06-28 13:22:04,72
2024-06-28 13:52:04,17
2024-06-28 14:22:04,90
2024-06-28 14:52:04,73
2024-06-28 15:22:04,53
2024-06-28 15:52:04,93
2024-06-28 16:22:04,20
2024-06-28 16:52:04,31
2024-06-28 17:22:04,78
2024-06-28 17:52:04,4
2024-06-28 18:22:04,0
2024-06-28 18:52:04,99
2024-06-28 19:22:04,82
2024-06-28 19:52:04,98
2024-06-28 20:22:04,89
2024-06-28 20:52:04,33
2024-06-28 21:22:04,70
2024-06-28 21:52:04,15
2024-06-28 22:22:04,8
2024-06-28 22:52:04,9
2024-06-28 23:22:04,94
2024-06-28 23:52:04,74
2024-06-29 00:22:04,77
2024-06-29 00:52:04,49
2024-06-29 01:22:04,82
2024-06-29 01:52:04,58
2024-06-29 02:22:04,90
2024-06-29 02:52:04,60
2024-06-29 03:22:04,57
2024-06-29 03:52:04,34
2024-06-29 04:22:04,91
2024-06-29 04:52:04,85
2024-06-29 05:22:04,68
2024-06-29 05:52:04,12
2024-06-29 06:22:04,15
2024-06-29 06:52:04,46
2024-06-29 07:22:04,21
2024-06-29 07:52:04,83
2024-06-29 08:22:04,98
2024-06-29 08:52:04,97
2024-06-29 09:22:04,26
2024-06-29 09:52:04,6
2024-06-29 10:22:04,64
2024-06-29 10:52:04,57
2024-06-29 11:22:04,34
2024-06-29 11:52:04,52
2024-06-29 12:22:04,77
2024-06-29 12:52:04,89
2024-06-29 13:22:04,92
2024-06-29 13:52:04,50
2024-06-29 14:22:04,57
2024-06-29 14:52:04,59
2024-06-29 15:22:04,8
2024-06-29 15:52:04,84
2024-06-29 16:22:04,51
2024-06-29 16:52:04,90
2024-06-29 17:22:04,6
2024-06-29 17:52:04,8
2024-06-29 18:22:04,77
2024-06-29 18:52:04,1
2024-06-29 19:22:04,52
2024-06-29 19:52:04,23
2024-06-29 20:22:04,92
2024-06-29 20:52:04,35
2024-06-29 21:22:04,42
2024-06-29 21:52:04,71
2024-06-29 22:22:04,41
2024-06-29 22:52:04,6
2024-06-29 23:22:04,88
2024-06-29 23:52:04,54
2024-06-30 00:22:04,32
2024-06-30 00:52:04,30
2024-06-30 01:22:04,32
2024-06-30 01:52:04,83
2024-06-30 02:22:04,29
2024-06-30 02:52:04,58
2024-06-30 03:22:04,59
2024-06-30 03:52:04,2
2024-06-30 04:22:04,69
2024-06-30 04:52:04,61
2024-06-30 05:22:04,8
2024-06-30 05:52:04,30
2024-06-30 06:22:04,59
2024-06-30 06:52:04,57
2024-06-30 07:22:04,20
2024-06-30 07:52:04,7
2024-06-30 08:22:04,58
2024-06-30 08:52:04,63
2024-06-30 09:22:04,25
2024-06-30 09:52:04,92
2024-06-30 10:22:04,71
2024-06-30 10:52:04,71
2024-06-30 11:22:04,22
2024-06-30 11:52:04,89
2024-06-30 12:22:04,77
2024-06-30 12:52:04,30
2024-06-30 13:22:04,18
2024-06-30 13:52:04,98
2024-06-30 14:22:04,18
2024-06-30 14:52:04,97
2024-06-30 15:22:04,52
2024-06-30 15:52:04,38
2024-06-30 16:22:04,13
2024-06-30 16:52:04,72
2024-06-30 17:22:04,86
2024-06-30 17:52:04,33
2024-06-30 18:22:04,75
2024-06-30 18:52:04,82
2024-06-30 19:22:04,34
2024-06-30 19:52:04,86
2024-06-30 20:22:04,21
2024-06-30 20:52:04,77
2024-06-30 21:22:04,27
2024-06-30 21:52:04,62
2024-06-30 22:22:04,18
2024-06-30 22:52:04,21
2024-06-30 23:22:04,19
2024-06-30 23:52:04,95
2024-07-01 00:22:04,92
2024-07-01 00:52:04,39
2024-07-01 01:22:04,67
2024-07-01 01:52:04,62
2024-07-01 02:22:04,30
2024-07-01 02:52:04,89
2024-07-01 03:22:04,28
2024-07-01 03:52:04,91
2024-07-01 04:22:04,91
2024-07-01 04:52:04,95
2024-07-01 05:22:04,75
2024-07-01 05:52:04,54
2024-07-01 06:22:04,3
2024-07-01 06:52:04,39
2024-07-01 07:22:04,82
2024-07-01 07:52:04,75
2024-07-01 08:22:04,35
2024-07-01 08:52:04,16
2024-07-01 09:22:04,18
2024-07-01 09:52:04,52
2024-07-01 10:22:04,55
2024-07-01 10:52:04,69
2024-07-01 11:22:04,26
2024-07-01 11:52:04,7
2024-07-01 12:22:04,86
2024-07-01 12:52:04,70
2024-07-01 13:22:04,26
2024-07-01 13:52:04,12
